,account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3179,475,Beroun,1997-05-11,monthly,2,0,F,,,,,,5900,15,,23385,200
3180,475,Beroun,1997-05-11,monthly,2,0,F,,,,,,5900,15,,23385,200
3181,570,Beroun,1996-11-14,monthly,1,0,F,,,,,,12400,15,,42973,800
3182,650,Beroun,1995-01-28,monthly,1,0,F,,,,,,9300,15,,36187,1100
3183,656,Beroun,1996-08-18,monthly,1,0,F,,,,,,15360,15,,59190,500
3184,751,Beroun,1993-05-12,monthly,1,0,F,,,,,,5600,15,,34756,900
3185,766,Beroun,1996-04-21,monthly,1,0,F,,,,,,22900,15,,91789,500
3186,780,Beroun,1996-04-26,monthly,1,0,F,,,,,,22800,15,,65160,600
3187,792,Beroun,1997-08-13,monthly,1,0,F,,,,,,7000,15,,34008,400
3188,834,Beroun,1997-05-23,monthly,1,0,F,,,,,,7400,15,,24840,900
3189,896,Beroun,1995-06-11,monthly,1,0,F,,,,,,45700,15,,65186,600
3190,951,Beroun,1996-04-28,monthly,1,0,F,,,,,,4350,15,,30322,1100
3191,1045,Beroun,1996-05-09,monthly,1,0,F,,,,,,10000,15,,29521,800
3192,1258,Beroun,1996-09-01,monthly,2,0,F,,,,,,4600,15,,21153,700
3193,1258,Beroun,1996-09-01,monthly,2,0,F,,,,,,4600,15,,21153,700
3194,1292,Beroun,1994-09-03,monthly,1,0,F,,,,,,40160,15,,78251,1100
3195,1436,Beroun,1994-12-07,monthly,1,0,F,,,,,,5300,15,,53825,500
3196,1626,Beroun,1994-03-15,monthly,1,1,F,,,,,,56200,15,7.0,85424,1100
3197,1739,Beroun,1996-07-08,monthly,1,0,F,,,,,,23900,15,,68756,700
3198,1823,Beroun,1996-09-28,monthly,1,0,F,,,,,,10300,15,,27648,1000
3199,1825,Beroun,1995-12-05,monthly,1,0,F,,,,,,25200,15,,62135,500
3200,1930,Beroun,1993-06-27,monthly,1,0,F,,,,,,6100,15,,36529,1100
3201,2234,Beroun,1996-11-21,monthly,1,0,F,,,,,,1290,15,,33524,600
3202,2258,Beroun,1996-11-12,monthly,2,0,F,,,,,,8000,15,,50419,600
3203,2258,Beroun,1996-11-12,monthly,2,0,F,,,,,,8000,15,,50419,600
3204,2395,Beroun,1996-06-24,monthly,1,0,F,,,,,,30560,15,,50192,500
3205,2430,Beroun,1994-10-09,monthly,1,0,F,,,,,,40320,15,,73782,900
3206,2446,Beroun,1995-01-16,monthly,1,0,F,,,,,,10800,15,,63047,700
3207,2936,Beroun,1996-03-27,monthly,1,0,T,504000.0,8400.0,60.0,current,F,10400,15,,59151,200
3208,3020,Beroun,1996-08-09,monthly,1,0,F,,,,,,22500,15,,88152,900
3209,3091,Beroun,1993-11-11,monthly,1,0,F,,,,,,29200,15,,80841,200
3210,3140,Beroun,1997-05-13,monthly,2,0,F,,,,,,8960,15,,36707,1000
3211,3140,Beroun,1997-05-13,monthly,2,0,F,,,,,,8960,15,,36707,1000
3212,3216,Beroun,1995-08-11,monthly,1,1,F,,,,,,56000,15,3.0,145372,200
3213,3324,Beroun,1997-10-17,monthly,1,1,F,,,,,,18100,15,3.0,61178,500
3214,3329,Beroun,1996-10-12,monthly,2,0,T,19248.0,1604.0,12.0,expired,F,30080,15,,65132,200
3215,3329,Beroun,1996-10-12,monthly,2,0,T,19248.0,1604.0,12.0,expired,F,30080,15,,65132,200
3216,3476,Beroun,1995-12-16,monthly,2,1,F,,,,,,12800,15,32.0,57073,900
3217,3476,Beroun,1995-12-16,monthly,2,1,F,,,,,,12800,15,32.0,57073,900
3218,3603,Beroun,1997-09-17,monthly,1,0,F,,,,,,25800,15,,73161,600
3219,3605,Beroun,1996-03-24,monthly,1,0,F,,,,,,34100,15,,68673,600
3220,3625,Beroun,1994-08-22,monthly,1,0,F,,,,,,22800,15,,35976,300
3221,3711,Beroun,1997-05-08,monthly,1,0,T,460980.0,7683.0,60.0,current,F,36300,2,,103750,-6280
3222,3712,Beroun,1994-09-13,monthly,1,0,F,,,,,,17400,15,,33267,900
3223,3769,Beroun,1996-05-14,monthly,1,0,F,,,,,,9900,15,,34603,700
3224,3838,Beroun,1994-05-02,monthly,1,0,F,,,,,,18500,15,,52485,800
3225,3880,Beroun,1996-07-28,monthly,1,0,F,,,,,,9800,15,,44404,800
3226,4618,Beroun,1996-07-21,monthly,1,0,T,66696.0,2779.0,24.0,current,F,56600,0,,115745,-7914
3227,6358,Beroun,1995-05-27,monthly,1,0,T,270384.0,5633.0,48.0,current,F,30800,15,,94187,700
3228,2099,Beroun,1993-01-12,weekly,2,1,F,,,,,,58700,0,1.0,184168,150
3229,2099,Beroun,1993-01-12,weekly,2,1,F,,,,,,58700,0,1.0,184168,150
3230,2838,Beroun,1993-04-13,weekly,1,0,F,,,,,,63400,30,,150715,900
3231,6922,Beroun,1997-05-12,weekly,1,0,T,139488.0,5812.0,24.0,current,F,33000,30,,100261,1100
3232,82,Plzen - mesto,1994-05-03,monthly,1,0,F,,,,,,61100,15,,161574,300
3233,83,Plzen - mesto,1993-04-16,monthly,2,0,F,,,,,,14080,15,,42435,500
3234,83,Plzen - mesto,1993-04-16,monthly,2,0,F,,,,,,14080,15,,42435,500
3235,307,Plzen - mesto,1997-08-07,monthly,1,1,F,,,,,,26700,15,1.0,74048,700
3236,444,Plzen - mesto,1996-05-09,monthly,1,0,F,,,,,,17500,15,,50141,1100
3237,493,Plzen - mesto,1994-04-05,monthly,1,1,F,,,,,,25120,15,30.0,77240,800
3238,532,Plzen - mesto,1995-09-02,monthly,1,0,F,,,,,,64000,15,,152480,900
3239,553,Plzen - mesto,1995-06-06,monthly,1,1,F,,,,,,22400,15,39.0,70450,300
3240,554,Plzen - mesto,1996-01-26,monthly,1,1,F,,,,,,22100,15,15.0,82574,800
3241,581,Plzen - mesto,1996-10-13,monthly,1,0,F,,,,,,12350,15,,55554,500
3242,620,Plzen - mesto,1996-02-18,monthly,1,0,F,,,,,,4700,100,,25700,1000
3243,708,Plzen - mesto,1996-03-30,monthly,1,0,F,,,,,,6700,100,,28800,800
3244,768,Plzen - mesto,1997-07-03,monthly,1,0,F,,,,,,8100,15,,39673,800
3245,880,Plzen - mesto,1996-12-08,monthly,2,1,F,,,,,,24462,15,1.0,64239,700
3246,880,Plzen - mesto,1996-12-08,monthly,2,1,F,,,,,,24462,15,1.0,64239,700
3247,964,Plzen - mesto,1994-07-08,monthly,1,0,F,,,,,,27700,15,,90662,400
3248,1029,Plzen - mesto,1996-06-25,monthly,1,0,F,,,,,,63800,15,,194119,600
3249,1108,Plzen - mesto,1995-03-09,monthly,1,1,F,,,,,,7850,15,2.0,58224,1000
3250,1124,Plzen - mesto,1996-06-02,monthly,1,0,F,,,,,,63600,15,,136665,900
3251,1325,Plzen - mesto,1996-08-08,monthly,2,0,F,,,,,,3450,15,,24549,300
3252,1325,Plzen - mesto,1996-08-08,monthly,2,0,F,,,,,,3450,15,,24549,300
3253,1430,Plzen - mesto,1997-02-13,monthly,2,0,F,,,,,,6000,1100,,22900,800
3254,1430,Plzen - mesto,1997-02-13,monthly,2,0,F,,,,,,6000,1100,,22900,800
3255,1608,Plzen - mesto,1997-10-08,monthly,1,0,F,,,,,,3680,15,,27211,600
3256,1856,Plzen - mesto,1994-06-19,monthly,1,0,F,,,,,,5160,15,,33202,800
3257,1899,Plzen - mesto,1996-11-05,monthly,1,0,F,,,,,,3520,15,,27895,800
3258,1976,Plzen - mesto,1997-03-25,monthly,1,1,F,,,,,,22200,15,17.0,57008,400
3259,1979,Plzen - mesto,1993-01-11,monthly,2,0,F,,,,,,3900,15,,26722,900
3260,1979,Plzen - mesto,1993-01-11,monthly,2,0,F,,,,,,3900,15,,26722,900
3261,2237,Plzen - mesto,1995-12-13,monthly,1,1,F,,,,,,35360,15,2.0,74383,1100
3262,2360,Plzen - mesto,1996-08-27,monthly,1,0,F,,,,,,22300,15,,69532,300
3263,2408,Plzen - mesto,1996-12-27,monthly,1,0,F,,,,,,19600,15,,73900,600
3264,2613,Plzen - mesto,1993-10-03,monthly,2,0,F,,,,,,12600,15,,36898,300
3265,2613,Plzen - mesto,1993-10-03,monthly,2,0,F,,,,,,12600,15,,36898,300
3266,2686,Plzen - mesto,1996-01-11,monthly,2,0,F,,,,,,9800,15,,29870,5896
3267,2686,Plzen - mesto,1996-01-11,monthly,2,0,F,,,,,,9800,15,,29870,5896
3268,2713,Plzen - mesto,1994-04-03,monthly,2,0,F,,,,,,14500,15,,58141,500
3269,2713,Plzen - mesto,1994-04-03,monthly,2,0,F,,,,,,14500,15,,58141,500
3270,2753,Plzen - mesto,1996-02-13,monthly,2,0,T,66432.0,2768.0,24.0,current,F,24200,15,,69032,700
3271,2753,Plzen - mesto,1996-02-13,monthly,2,0,T,66432.0,2768.0,24.0,current,F,24200,15,,69032,700
3272,3016,Plzen - mesto,1996-02-23,monthly,1,0,F,,,,,,21000,15,,58358,700
3273,3176,Plzen - mesto,1997-03-26,monthly,1,0,F,,,,,,4500,15,,22782,600
3274,3517,Plzen - mesto,1996-11-22,monthly,1,0,F,,,,,,21280,15,,50975,600
3275,3672,Plzen - mesto,1996-03-19,monthly,1,1,F,,,,,,28100,15,25.0,99670,1100
3276,3871,Plzen - mesto,1993-01-08,monthly,2,0,F,,,,,,5000,15,,61655,300
3277,3871,Plzen - mesto,1993-01-08,monthly,2,0,F,,,,,,5000,15,,61655,300
3278,3952,Plzen - mesto,1996-03-08,monthly,1,0,F,,,,,,37200,15,,53789,500
3279,3982,Plzen - mesto,1993-07-27,monthly,1,0,F,,,,,,2153,15,,50229,700
3280,4269,Plzen - mesto,1995-12-24,monthly,1,0,F,,,,,,80700,15,,145427,300
3281,4803,Plzen - mesto,1996-06-08,monthly,1,0,T,59136.0,1232.0,48.0,current,F,17900,15,,38938,6620
3282,6353,Plzen - mesto,1993-11-26,monthly,1,1,T,79920.0,1332.0,60.0,current,F,36500,15,5.0,76932,700
3283,8159,Plzen - mesto,1995-02-08,monthly,2,0,T,29784.0,1241.0,24.0,expired,F,12100,15,,71406,200
3284,8159,Plzen - mesto,1995-02-08,monthly,2,0,T,29784.0,1241.0,24.0,expired,F,12100,15,,71406,200
3285,9138,Plzen - mesto,1996-07-18,monthly,1,0,T,272220.0,4537.0,60.0,current,F,51000,0,,123191,-1095
3286,1967,Plzen - mesto,1995-02-13,weekly,1,0,T,249312.0,5194.0,48.0,current,F,62300,30,,145942,900
3287,2313,Plzen - mesto,1993-04-13,weekly,1,0,F,,,,,,17282,30,,63690,1000
3288,88,Tachov,1996-07-03,monthly,1,0,F,,,,,,2550,15,,27174,300
3289,117,Tachov,1993-09-05,monthly,1,0,F,,,,,,11200,15,,32382,900
3290,122,Tachov,1996-10-30,monthly,1,1,F,,,,,,29400,15,1.0,86062,900
3291,145,Tachov,1996-01-03,monthly,1,0,F,,,,,,28900,15,,68969,1100
3292,168,Tachov,1993-04-27,monthly,2,0,F,,,,,,8100,15,,24794,500
3293,168,Tachov,1993-04-27,monthly,2,0,F,,,,,,8100,15,,24794,500
3294,215,Tachov,1997-11-25,monthly,2,0,F,,,,,,4590,15,,19113,1000
3295,215,Tachov,1997-11-25,monthly,2,0,F,,,,,,4590,15,,19113,1000
3296,531,Tachov,1995-08-18,monthly,1,0,F,,,,,,2144,15,,36029,1000
3297,584,Tachov,1996-07-14,monthly,1,0,F,,,,,,6000,15,,25068,200
3298,596,Tachov,1994-10-13,monthly,1,1,F,,,,,,62300,15,25.0,123380,700
3299,629,Tachov,1994-07-25,monthly,1,0,F,,,,,,9800,15,,27803,500
3300,673,Tachov,1997-12-08,monthly,1,1,F,,,,,,30880,15,1.0,55351,900
3301,753,Tachov,1996-08-14,monthly,1,0,F,,,,,,13000,15,,30895,1100
3302,833,Tachov,1996-08-29,monthly,1,0,F,,,,,,5900,15,,33070,900
3303,848,Tachov,1996-06-16,monthly,1,0,F,,,,,,10900,15,,59279,800
3304,1145,Tachov,1993-07-03,monthly,2,0,F,,,,,,4050,15,,27637,900
3305,1145,Tachov,1993-07-03,monthly,2,0,F,,,,,,4050,15,,27637,900
3306,1233,Tachov,1996-02-08,monthly,1,0,F,,,,,,3300,15,,21063,3390
3307,1277,Tachov,1993-06-20,monthly,2,0,F,,,,,,8450,15,,31462,1000
3308,1277,Tachov,1993-06-20,monthly,2,0,F,,,,,,8450,15,,31462,1000
3309,1354,Tachov,1997-06-21,monthly,1,0,F,,,,,,5500,15,,22864,1000
3310,1812,Tachov,1996-10-08,monthly,1,0,F,,,,,,6150,15,,22282,1000
3311,1960,Tachov,1997-12-04,monthly,2,0,F,,,,,,4350,15,,20509,700
3312,1960,Tachov,1997-12-04,monthly,2,0,F,,,,,,4350,15,,20509,700
3313,2042,Tachov,1997-02-12,monthly,1,0,F,,,,,,4600,15,,21500,900
3314,2146,Tachov,1993-06-05,monthly,1,0,F,,,,,,23900,15,,70786,200
3315,2210,Tachov,1996-08-13,monthly,1,0,F,,,,,,5200,15,,50963,5777
3316,2276,Tachov,1993-10-22,monthly,1,0,F,,,,,,13600,15,,53576,400
3317,2293,Tachov,1993-02-13,monthly,1,0,F,,,,,,42300,15,,56542,700
3318,2298,Tachov,1993-07-03,monthly,1,1,F,,,,,,24900,15,6.0,77584,1000
3319,2597,Tachov,1997-03-16,monthly,1,0,F,,,,,,23300,15,,68274,600
3320,2624,Tachov,1996-03-28,monthly,1,1,F,,,,,,28800,15,1.0,95360,400
3321,2751,Tachov,1995-04-28,monthly,1,0,F,,,,,,5700,15,,60807,600
3322,2766,Tachov,1997-02-20,monthly,1,1,F,,,,,,8100,15,3.0,69906,1100
3323,2963,Tachov,1996-12-09,monthly,1,1,F,,,,,,14700,15,2.0,60491,1000
3324,3233,Tachov,1995-03-03,monthly,1,0,F,,,,,,64900,15,,126586,700
3325,3412,Tachov,1996-12-20,monthly,1,0,F,,,,,,8900,15,,27251,400
3326,3421,Tachov,1995-02-01,monthly,1,0,F,,,,,,37440,15,,92568,500
3327,3498,Tachov,1996-11-12,monthly,1,0,F,,,,,,11840,15,,38054,1100
3328,3653,Tachov,1994-05-03,monthly,1,0,F,,,,,,32640,15,,82471,900
3329,3729,Tachov,1995-04-14,monthly,2,0,F,,,,,,6100,15,,25418,300
3330,3729,Tachov,1995-04-14,monthly,2,0,F,,,,,,6100,15,,25418,300
3331,3781,Tachov,1993-03-26,monthly,1,1,F,,,,,,51500,15,12.0,115356,800
3332,3965,Tachov,1993-05-04,monthly,1,0,F,,,,,,39900,0,,80266,-1844
3333,4343,Tachov,1993-11-22,monthly,1,1,F,,,,,,27200,15,33.0,104567,900
3334,4355,Tachov,1993-02-21,monthly,1,0,F,,,,,,43100,15,,79218,800
3335,5011,Tachov,1993-08-25,monthly,1,0,F,,,,,,62700,1,,125712,-16504
3336,6425,Tachov,1993-03-29,monthly,1,0,T,36684.0,3057.0,12.0,expired,F,24480,15,,50774,700
3337,8260,Tachov,1993-03-24,monthly,2,1,T,224604.0,6239.0,36.0,expired,F,64900,15,6.0,148084,200
3338,8260,Tachov,1993-03-24,monthly,2,1,T,224604.0,6239.0,36.0,expired,F,64900,15,6.0,148084,200
3339,1527,Tachov,1993-11-17,after every transaction,1,0,T,164052.0,4557.0,36.0,expired,T,54700,0,,114080,-3248
3340,6400,Tachov,1995-10-09,after every transaction,1,0,T,72408.0,3017.0,24.0,expired,T,32700,1,,107989,-2334
3341,1772,Tachov,1995-02-20,weekly,1,0,T,202788.0,5633.0,36.0,current,F,62400,30,,151677,1100
3342,2153,Tachov,1996-01-07,weekly,1,1,T,61560.0,5130.0,12.0,expired,F,40700,30,,80325,200
3343,2227,Tachov,1994-05-22,weekly,2,1,T,92976.0,3874.0,24.0,expired,F,62800,30,1.0,151021,300
3344,2227,Tachov,1994-05-22,weekly,2,1,T,92976.0,3874.0,24.0,expired,F,62800,30,1.0,151021,300
3345,9583,Tachov,1994-05-22,weekly,2,0,T,104712.0,4363.0,24.0,expired,F,62800,30,,153981,300
3346,9583,Tachov,1994-05-22,weekly,2,0,T,104712.0,4363.0,24.0,expired,F,62800,30,,153981,300
3347,91,Pelhrimov,1996-11-06,monthly,1,0,F,,,,,,34700,1,,77111,-4188
3348,166,Pelhrimov,1996-08-20,monthly,1,0,F,,,,,,4300,15,,31842,800
3349,200,Pelhrimov,1994-07-03,monthly,1,1,F,,,,,,47200,15,20.0,125341,900
3350,285,Pelhrimov,1995-05-08,monthly,2,0,F,,,,,,45120,15,,105299,600
3351,285,Pelhrimov,1995-05-08,monthly,2,0,F,,,,,,45120,15,,105299,600
3352,337,Pelhrimov,1995-11-25,monthly,2,0,F,,,,,,59600,15,,136965,200
3353,337,Pelhrimov,1995-11-25,monthly,2,0,F,,,,,,59600,15,,136965,200
3354,522,Pelhrimov,1995-12-20,monthly,2,0,F,,,,,,10100,15,,50101,400
3355,522,Pelhrimov,1995-12-20,monthly,2,0,F,,,,,,10100,15,,50101,400
3356,528,Pelhrimov,1996-12-30,monthly,2,0,F,,,,,,5350,15,,25178,300
3357,528,Pelhrimov,1996-12-30,monthly,2,0,F,,,,,,5350,15,,25178,300
3358,678,Pelhrimov,1993-10-08,monthly,1,0,F,,,,,,11800,15,,43762,700
3359,680,Pelhrimov,1997-07-18,monthly,1,1,F,,,,,,31520,15,1.0,67610,300
3360,865,Pelhrimov,1996-03-18,monthly,2,0,F,,,,,,4700,15,,31462,900
3361,865,Pelhrimov,1996-03-18,monthly,2,0,F,,,,,,4700,15,,31462,900
3362,990,Pelhrimov,1995-10-11,monthly,1,1,F,,,,,,19900,15,14.0,97505,700
3363,1271,Pelhrimov,1996-06-18,monthly,1,0,F,,,,,,8900,15,,34546,1000
3364,1322,Pelhrimov,1993-07-05,monthly,1,0,F,,,,,,6550,15,,31305,200
3365,1397,Pelhrimov,1993-03-22,monthly,1,1,F,,,,,,35680,15,26.0,62010,700
3366,1403,Pelhrimov,1995-11-02,monthly,1,0,F,,,,,,13500,15,,54577,1000
3367,1427,Pelhrimov,1995-10-08,monthly,1,0,F,,,,,,23520,15,,76860,1000
3368,1620,Pelhrimov,1995-06-08,monthly,1,0,F,,,,,,12050,15,,46274,700
3369,1775,Pelhrimov,1993-02-27,monthly,1,0,F,,,,,,19900,15,,35818,900
3370,1814,Pelhrimov,1997-09-23,monthly,2,0,F,,,,,,6950,15,,40367,1100
3371,1814,Pelhrimov,1997-09-23,monthly,2,0,F,,,,,,6950,15,,40367,1100
3372,2009,Pelhrimov,1994-04-14,monthly,1,1,F,,,,,,41120,15,9.0,86781,1100
3373,2163,Pelhrimov,1995-01-05,monthly,1,0,F,,,,,,21500,15,,67528,1000
3374,2434,Pelhrimov,1993-02-02,monthly,1,0,F,,,,,,19200,15,,34753,600
3375,2475,Pelhrimov,1996-10-13,monthly,1,0,F,,,,,,30400,15,,53645,600
3376,2567,Pelhrimov,1996-01-07,monthly,1,0,F,,,,,,6000,15,,32188,700
3377,2568,Pelhrimov,1994-03-02,monthly,1,0,F,,,,,,24400,15,,74360,600
3378,2639,Pelhrimov,1993-04-26,monthly,1,0,F,,,,,,25700,15,,71889,800
3379,2693,Pelhrimov,1997-11-17,monthly,2,1,F,,,,,,21600,15,3.0,61862,1100
3380,2693,Pelhrimov,1997-11-17,monthly,2,1,F,,,,,,21600,15,3.0,61862,1100
3381,2851,Pelhrimov,1995-12-02,monthly,1,0,F,,,,,,29600,15,,85960,700
3382,2894,Pelhrimov,1993-08-28,monthly,1,0,F,,,,,,62200,15,,171642,1100
3383,3040,Pelhrimov,1996-08-03,monthly,1,0,F,,,,,,8370,15,,28527,1000
3384,3062,Pelhrimov,1997-08-15,monthly,1,0,F,,,,,,14950,15,,28697,400
3385,3126,Pelhrimov,1996-09-03,monthly,1,0,F,,,,,,8100,15,,37703,400
3386,3321,Pelhrimov,1995-04-18,monthly,1,0,F,,,,,,22000,15,,83380,1100
3387,3332,Pelhrimov,1997-03-25,monthly,1,0,F,,,,,,25000,15,,64259,300
3388,3467,Pelhrimov,1996-08-25,monthly,1,1,F,,,,,,64900,5,3.0,125577,300
3389,3730,Pelhrimov,1994-09-08,monthly,1,0,F,,,,,,13950,15,,62980,800
3390,7240,Pelhrimov,1996-04-23,monthly,2,0,T,152160.0,2536.0,60.0,current,F,13600,15,,56535,500
3391,7240,Pelhrimov,1996-04-23,monthly,2,0,T,152160.0,2536.0,60.0,current,F,13600,15,,56535,500
3392,8680,Pelhrimov,1996-02-12,monthly,2,0,T,85716.0,2381.0,36.0,current,F,15900,15,,52783,800
3393,8680,Pelhrimov,1996-02-12,monthly,2,0,T,85716.0,2381.0,36.0,current,F,15900,15,,52783,800
3394,10049,Pelhrimov,1996-03-28,monthly,2,0,T,91632.0,7636.0,12.0,expired,F,9200,15,,32832,300
3395,10049,Pelhrimov,1996-03-28,monthly,2,0,T,91632.0,7636.0,12.0,expired,F,9200,15,,32832,300
3396,3200,Pelhrimov,1995-10-20,after every transaction,1,0,F,,,,,,64500,100,,135814,1100
3397,5726,Pelhrimov,1996-04-19,after every transaction,1,0,F,,,,,,62100,6,,99001,-5884
3398,4467,Pelhrimov,1997-04-13,weekly,1,0,T,86184.0,2394.0,36.0,current,F,27900,30,,48831,300
3399,93,Benesov,1996-06-12,monthly,1,0,F,,,,,,24400,15,,38377,500
3400,128,Benesov,1993-02-19,monthly,1,1,F,,,,,,21900,15,44.0,86413,300
3401,207,Benesov,1993-07-25,monthly,1,0,F,,,,,,8100,10,,36471,900
3402,259,Benesov,1993-10-28,monthly,1,0,F,,,,,,14650,15,,37228,600
3403,693,Benesov,1994-06-06,monthly,1,0,F,,,,,,38240,15,,67731,200
3404,847,Benesov,1996-07-21,monthly,1,0,F,,,,,,26200,15,,93865,900
3405,856,Benesov,1996-03-03,monthly,1,1,F,,,,,,15300,15,3.0,64327,900
3406,884,Benesov,1993-12-07,monthly,1,0,F,,,,,,4800,15,,29532,3389
3407,984,Benesov,1996-07-10,monthly,1,0,F,,,,,,11900,15,,46788,200
3408,1082,Benesov,1996-06-08,monthly,1,0,F,,,,,,11700,15,,26598,300
3409,1472,Benesov,1995-07-20,monthly,1,0,F,,,,,,9500,15,,46726,900
3410,1915,Benesov,1997-04-14,monthly,1,0,F,,,,,,11500,15,,34137,900
3411,2226,Benesov,1996-02-17,monthly,2,0,F,,,,,,20600,15,,65765,1100
3412,2226,Benesov,1996-02-17,monthly,2,0,F,,,,,,20600,15,,65765,1100
3413,2231,Benesov,1997-10-14,monthly,1,0,F,,,,,,9300,15,,27973,600
3414,2314,Benesov,1996-09-07,monthly,1,0,F,,,,,,18700,15,,67024,1100
3415,2391,Benesov,1997-11-07,monthly,1,0,F,,,,,,7200,15,,42555,500
3416,2396,Benesov,1993-02-22,monthly,1,0,F,,,,,,10700,15,,31870,500
3417,2499,Benesov,1996-02-08,monthly,1,0,F,,,,,,25800,15,,45064,400
3418,2569,Benesov,1994-06-10,monthly,1,0,F,,,,,,11900,15,,36026,1000
3419,2649,Benesov,1993-09-08,monthly,1,0,F,,,,,,42400,15,,79581,10427
3420,2651,Benesov,1993-03-21,monthly,2,1,F,,,,,,39000,15,10.0,98687,200
3421,2651,Benesov,1993-03-21,monthly,2,1,F,,,,,,39000,15,10.0,98687,200
3422,2709,Benesov,1996-10-18,monthly,1,0,F,,,,,,3330,15,,20922,600
3423,3142,Benesov,1994-09-14,monthly,1,0,F,,,,,,6100,15,,33603,200
3424,3153,Benesov,1996-07-05,monthly,1,1,F,,,,,,61400,15,4.0,144318,800
3425,3386,Benesov,1995-05-23,monthly,1,1,F,,,,,,57300,4,7.0,135319,-2167
3426,3509,Benesov,1993-09-05,monthly,1,0,F,,,,,,13000,15,,53336,1100
3427,3723,Benesov,1996-06-14,monthly,1,0,F,,,,,,26100,15,,105445,700
3428,3858,Benesov,1995-12-14,monthly,1,1,F,,,,,,20000,15,9.0,59982,300
3429,3861,Benesov,1997-01-30,monthly,2,1,F,,,,,,25800,15,2.0,97154,700
3430,3861,Benesov,1997-01-30,monthly,2,1,F,,,,,,25800,15,2.0,97154,700
3431,3912,Benesov,1994-05-04,monthly,1,0,F,,,,,,7250,15,,42383,700
3432,3998,Benesov,1996-04-20,monthly,1,0,F,,,,,,36320,15,,68214,400
3433,4336,Benesov,1997-07-08,monthly,1,1,F,,,,,,44300,15,1.0,140929,200
3434,4352,Benesov,1993-07-05,monthly,1,1,F,,,,,,30400,15,9.0,86597,400
3435,4727,Benesov,1995-02-13,monthly,1,0,T,107640.0,4485.0,24.0,expired,F,51500,15,,123789,600
3436,7745,Benesov,1996-11-29,monthly,1,1,T,77544.0,2154.0,36.0,current,F,46200,15,,129844,700
3437,8492,Benesov,1994-06-29,monthly,1,1,T,85860.0,1431.0,60.0,current,F,27680,15,34.0,84411,1000
3438,10645,Benesov,1996-12-21,monthly,1,0,T,208332.0,5787.0,36.0,current,F,62700,15,,134650,500
3439,125,Benesov,1996-09-07,after every transaction,1,0,F,,,,,,64000,100,,130433,200
3440,8628,Benesov,1996-10-15,after every transaction,1,0,F,,,,,,62700,4,,135687,-9206
3441,2279,Benesov,1996-10-30,weekly,1,1,T,314688.0,6556.0,48.0,current,F,39700,30,2.0,102148,600
3442,2720,Benesov,1997-06-16,weekly,2,0,T,93888.0,2608.0,36.0,current,F,59500,30,,144694,200
3443,2720,Benesov,1997-06-16,weekly,2,0,T,93888.0,2608.0,36.0,current,F,59500,30,,144694,200
3444,3714,Benesov,1994-04-21,weekly,1,1,F,,,,,,62100,30,12.0,152090,800
3445,98,Brno - venkov,1997-05-02,monthly,2,0,F,,,,,,7700,15,,25586,1100
3446,98,Brno - venkov,1997-05-02,monthly,2,0,F,,,,,,7700,15,,25586,1100
3447,113,Brno - venkov,1996-07-22,monthly,1,0,F,,,,,,6800,15,,32697,600
3448,121,Brno - venkov,1997-10-11,monthly,1,0,F,,,,,,5600,15,,37504,200
3449,124,Brno - venkov,1997-12-28,monthly,1,0,F,,,,,,4900,15,,26468,800
3450,192,Brno - venkov,1993-01-08,monthly,1,0,F,,,,,,13450,15,,39284,300
3451,372,Brno - venkov,1995-09-10,monthly,1,0,F,,,,,,34720,15,,71875,400
3452,405,Brno - venkov,1997-03-13,monthly,1,1,F,,,,,,39800,0,3.0,117964,-1893
3453,497,Brno - venkov,1993-04-15,monthly,1,1,F,,,,,,46240,15,8.0,86567,1000
3454,576,Brno - venkov,1993-01-01,monthly,2,0,F,,,,,,12500,15,,44854,900
3455,576,Brno - venkov,1993-01-01,monthly,2,0,F,,,,,,12500,15,,44854,900
3456,704,Brno - venkov,1993-01-01,monthly,2,0,F,,,,,,37800,15,,82977,1000
3457,704,Brno - venkov,1993-01-01,monthly,2,0,F,,,,,,37800,15,,82977,1000
3458,939,Brno - venkov,1994-10-04,monthly,2,0,F,,,,,,7290,15,,24828,1100
3459,939,Brno - venkov,1994-10-04,monthly,2,0,F,,,,,,7290,15,,24828,1100
3460,1080,Brno - venkov,1993-12-27,monthly,1,1,F,,,,,,39520,15,3.0,111580,700
3461,1087,Brno - venkov,1996-06-26,monthly,1,0,F,,,,,,26900,15,,77560,900
3462,1105,Brno - venkov,1994-09-01,monthly,1,0,F,,,,,,9600,15,,52000,500
3463,1187,Brno - venkov,1996-07-28,monthly,1,0,F,,,,,,9800,15,,45258,1000
3464,1284,Brno - venkov,1997-07-02,monthly,1,0,T,52512.0,4376.0,12.0,current,F,43000,15,,120420,1000
3465,1302,Brno - venkov,1993-11-21,monthly,2,0,F,,,,,,12050,15,,36916,800
3466,1302,Brno - venkov,1993-11-21,monthly,2,0,F,,,,,,12050,15,,36916,800
3467,1348,Brno - venkov,1997-11-12,monthly,2,0,F,,,,,,12100,15,,60347,300
